vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Carrot,Rainy,2023,10,611,761,Kolkata,Retail,93.59483091,A,1,75.56
Onion,Rainy,2024,10,760,770,Chennai,Wholesale,44.63762911,A,1,49.15
Tomato,Rainy,2024,9,283,913,Chennai,Retail,93.42287502,B,0,64.2
Onion,Rainy,2021,2,690,935,Mumbai,Retail,39.86253762,A,0,56.98
Tomato,Rainy,2022,7,300,686,Hyderabad,Wholesale,91.19528828,A,0,61.08
Potato,Summer,2021,12,807,634,Mumbai,Wholesale,14.13041905,A,1,40.62
Carrot,Summer,2024,2,938,588,Hyderabad,Retail,81.35717772,B,0,51.38
Onion,Winter,2022,2,944,639,Hyderabad,Wholesale,93.87781248,B,0,30.33
Tomato,Winter,2022,8,880,823,Delhi,Wholesale,24.19012899,B,0,39.44
Onion,Winter,2024,6,481,368,Hyderabad,Retail,11.17854628,C,0,35.21
Potato,Rainy,2024,1,647,827,Hyderabad,Wholesale,29.2189695,C,1,30.87
Carrot,Rainy,2021,7,235,835,Hyderabad,Retail,56.14757348,A,0,98.25
Onion,Winter,2024,9,460,261,Chennai,Retail,19.80036776,B,0,39.3
Onion,Winter,2024,11,663,499,Bangalore,Wholesale,93.56679095,B,1,35.02
Carrot,Rainy,2021,5,219,278,Mumbai,Retail,68.96805925,B,0,57.61
Tomato,Rainy,2022,3,659,833,Mumbai,Wholesale,52.89166331,C,0,35.06
Potato,Summer,2023,12,874,434,Chennai,Wholesale,32.42704789,C,1,24.79
Onion,Summer,2022,11,743,215,Bangalore,Retail,92.30084941,A,1,47.39
Tomato,Summer,2023,10,857,422,Delhi,Wholesale,88.44013213,B,1,36.89
Potato,Winter,2021,3,930,895,Bangalore,Retail,98.56211178,A,0,42.14
Onion,Summer,2024,7,599,804,Delhi,Wholesale,89.9225416,C,0,30.99
Tomato,Winter,2021,2,728,709,Hyderabad,Retail,81.283865,A,0,55.63
Potato,Rainy,2021,12,705,410,Bangalore,Retail,97.05097587,A,1,42.93
Brinjal,Summer,2022,7,857,751,Chennai,Wholesale,28.20048869,C,0,37.19
Potato,Summer,2021,7,866,944,Chennai,Retail,29.52636283,A,0,47.02
Brinjal,Winter,2021,3,583,696,Chennai,Retail,44.5368867,C,0,45
Carrot,Summer,2023,11,357,532,Delhi,Wholesale,10.16406616,B,1,58.97
Onion,Summer,2022,4,687,197,Kolkata,Retail,56.52397334,A,0,44.15
Potato,Rainy,2021,4,883,177,Delhi,Wholesale,32.6943096,B,0,22.49
Carrot,Winter,2021,11,507,176,Delhi,Retail,42.22623833,C,1,46.26
Carrot,Winter,2024,6,492,871,Mumbai,Wholesale,1.593355816,A,0,72.3
Potato,Summer,2022,7,773,173,Kolkata,Wholesale,33.22488106,C,0,19.28
Brinjal,Summer,2024,6,282,574,Chennai,Wholesale,96.94388572,A,0,64.22
Brinjal,Rainy,2022,6,544,353,Bangalore,Wholesale,13.15545361,A,0,52.88
Potato,Winter,2024,1,946,396,Hyderabad,Wholesale,77.16142222,A,1,33.35
Potato,Winter,2021,3,387,225,Kolkata,Wholesale,24.5004904,A,0,32.8
Brinjal,Rainy,2024,2,906,298,Hyderabad,Wholesale,46.14949944,B,0,38.11
Carrot,Summer,2022,10,704,393,Bangalore,Retail,53.46601408,A,1,69.85
Brinjal,Winter,2022,7,768,242,Kolkata,Wholesale,34.64532997,A,0,48.06
Brinjal,Winter,2022,8,932,290,Bangalore,Wholesale,91.85126149,C,0,30.7
Brinjal,Winter,2021,1,164,857,Delhi,Wholesale,8.456602117,C,1,74.3
Tomato,Winter,2024,9,891,807,Hyderabad,Retail,93.75042002,C,0,36.88
Brinjal,Summer,2022,7,899,854,Mumbai,Wholesale,25.80807206,B,0,44.51
Tomato,Winter,2022,4,714,769,Hyderabad,Wholesale,74.79956958,C,0,32.88
Tomato,Rainy,2024,3,803,810,Bangalore,Wholesale,5.981938677,A,0,51.03
Carrot,Summer,2023,4,197,431,Delhi,Retail,9.076370663,C,0,57.99
Potato,Rainy,2022,12,874,913,Delhi,Wholesale,37.92773835,B,1,33.87
Potato,Winter,2022,3,709,893,Bangalore,Retail,44.7750119,A,0,48.16
Tomato,Winter,2021,9,272,442,Chennai,Wholesale,94.69476932,A,0,53.48
Brinjal,Winter,2021,4,730,499,Delhi,Wholesale,97.25825263,B,0,39.25
Brinjal,Winter,2021,5,584,238,Delhi,Retail,1.699200175,C,0,40.45
Tomato,Winter,2022,7,613,885,Mumbai,Wholesale,60.10732693,B,0,42.57
Onion,Summer,2023,9,618,719,Hyderabad,Wholesale,22.71514482,A,0,46.93
Brinjal,Rainy,2021,11,926,198,Mumbai,Wholesale,42.08826976,B,1,41.24
Carrot,Rainy,2021,4,842,521,Bangalore,Retail,69.61476506,B,0,51.78
Carrot,Winter,2023,5,731,910,Mumbai,Retail,0.365988596,A,0,75.22
Tomato,Summer,2023,4,481,363,Kolkata,Wholesale,30.39676301,B,0,37.56
Potato,Winter,2022,9,706,200,Mumbai,Wholesale,77.70938806,B,0,21.44
Onion,Summer,2023,3,310,629,Mumbai,Wholesale,86.04420174,B,0,42.76
Tomato,Rainy,2024,7,942,931,Mumbai,Wholesale,86.23592365,B,0,37.44
Tomato,Summer,2021,9,161,860,Mumbai,Wholesale,37.89204254,A,0,97.83
Carrot,Summer,2022,11,946,349,Bangalore,Wholesale,75.00083961,C,1,39.37
Tomato,Rainy,2023,1,287,155,Delhi,Retail,35.69192035,A,1,58.02
Tomato,Winter,2022,6,345,816,Hyderabad,Wholesale,77.74966118,C,0,42.6
Carrot,Winter,2024,1,844,283,Kolkata,Retail,93.6886739,B,1,52.27
Carrot,Rainy,2021,3,356,868,Bangalore,Retail,0.530413206,C,0,60.23
Tomato,Winter,2021,5,152,220,Mumbai,Retail,1.555183292,A,0,64.85
Potato,Rainy,2022,12,877,587,Bangalore,Retail,53.97774317,A,1,46.07
Carrot,Rainy,2024,8,507,175,Chennai,Retail,30.1681045,B,0,50.89
Brinjal,Summer,2023,3,310,479,Chennai,Retail,1.381124339,A,0,72.26
Brinjal,Summer,2023,3,857,260,Bangalore,Wholesale,71.42003413,A,0,46.09
Onion,Rainy,2021,10,784,210,Delhi,Retail,43.18269001,A,1,49.6
Carrot,Rainy,2024,12,189,325,Chennai,Wholesale,90.41034085,B,1,57.78
Brinjal,Rainy,2022,2,913,333,Chennai,Retail,99.75574354,A,0,54.11
Onion,Rainy,2021,6,386,504,Bangalore,Retail,15.7865312,B,0,46.09
Brinjal,Rainy,2023,4,601,354,Bangalore,Wholesale,19.99042845,C,0,35.27
Potato,Winter,2021,7,560,906,Chennai,Retail,54.41338982,C,0,35.15
Carrot,Summer,2022,1,601,641,Kolkata,Wholesale,65.82795028,A,1,66.19
Potato,Winter,2023,4,556,932,Chennai,Retail,82.22563944,A,0,50.96
Brinjal,Rainy,2021,1,523,152,Hyderabad,Retail,73.87889084,A,1,59.57
Tomato,Summer,2024,10,838,493,Bangalore,Wholesale,74.50460485,B,1,38.31
Brinjal,Rainy,2021,4,176,767,Kolkata,Wholesale,82.11179556,B,0,72.72
Carrot,Summer,2023,11,937,237,Chennai,Wholesale,99.21236138,B,1,44.31
Tomato,Summer,2024,12,717,870,Kolkata,Retail,50.7293896,A,1,64.85
Tomato,Winter,2022,8,583,662,Delhi,Retail,26.20542358,C,0,40.93
Brinjal,Rainy,2023,1,944,850,Bangalore,Retail,69.25994981,B,1,53.32
Brinjal,Rainy,2022,10,261,564,Hyderabad,Retail,34.5444781,B,1,65.99
Brinjal,Winter,2023,12,881,643,Chennai,Wholesale,60.47499275,C,1,38.37
Potato,Summer,2024,1,642,634,Bangalore,Wholesale,84.67012153,B,1,31.49
Potato,Summer,2021,8,888,804,Bangalore,Retail,86.69708376,C,0,28.62
Onion,Summer,2021,1,387,510,Hyderabad,Wholesale,4.109527533,C,1,37.12
Potato,Winter,2024,11,708,639,Bangalore,Wholesale,89.54172934,A,1,38.16
Carrot,Winter,2022,5,359,666,Chennai,Retail,2.447463596,B,0,65.55
Onion,Rainy,2022,6,309,735,Mumbai,Wholesale,50.38145405,C,0,40.22
Onion,Rainy,2024,12,313,747,Delhi,Retail,48.87977874,B,1,58.46
Brinjal,Rainy,2021,9,277,928,Kolkata,Retail,36.51232149,B,0,72.58
Carrot,Summer,2022,11,769,317,Bangalore,Retail,56.25022141,C,1,46.29
Onion,Rainy,2024,4,878,704,Hyderabad,Retail,52.66267502,B,0,40.1
Carrot,Summer,2024,5,753,740,Chennai,Wholesale,47.56243776,A,0,61.16
Carrot,Summer,2021,12,641,464,Bangalore,Wholesale,46.5144661,C,1,43.05
Brinjal,Rainy,2021,1,714,492,Kolkata,Retail,31.80075934,C,1,44.98
Potato,Summer,2022,6,811,459,Bangalore,Wholesale,53.64670422,B,0,24.94
Potato,Winter,2021,10,617,620,Kolkata,Retail,31.18615366,B,1,40.78
Brinjal,Winter,2024,10,835,479,Chennai,Retail,96.06376687,C,1,41.92
Tomato,Winter,2024,3,844,402,Mumbai,Retail,16.43496234,C,0,36.23
Carrot,Rainy,2021,5,414,225,Chennai,Wholesale,89.58646933,B,0,43.3
Potato,Summer,2023,7,940,674,Hyderabad,Wholesale,81.66246681,C,0,21.4
Brinjal,Summer,2021,9,381,491,Chennai,Retail,26.94736632,C,0,46.32
Brinjal,Rainy,2023,1,283,769,Delhi,Retail,68.62631186,C,1,59.18
Potato,Summer,2024,4,935,177,Hyderabad,Retail,32.81771456,A,0,36.74
Onion,Summer,2024,2,603,562,Hyderabad,Wholesale,60.53384647,B,0,33.95
Onion,Rainy,2022,3,382,526,Delhi,Wholesale,46.92524533,C,0,32.71
Tomato,Rainy,2023,5,555,495,Hyderabad,Wholesale,29.67256163,A,0,48.53
Tomato,Summer,2021,11,587,844,Kolkata,Wholesale,0.88603352,A,1,61.1
Onion,Summer,2023,6,666,481,Bangalore,Wholesale,73.22384934,C,0,26.83
Carrot,Summer,2023,8,514,746,Kolkata,Wholesale,46.6359847,B,0,53.17
Potato,Summer,2021,7,157,291,Mumbai,Retail,83.58263092,A,0,52.79
Tomato,Winter,2021,4,256,208,Chennai,Wholesale,68.51858392,B,0,36.54
Onion,Winter,2023,1,934,281,Kolkata,Retail,6.1678059,B,1,41.46
Carrot,Winter,2023,7,899,468,Bangalore,Retail,64.18478843,A,0,63.89
Tomato,Winter,2023,5,609,585,Mumbai,Wholesale,77.09305309,B,0,37.55
Brinjal,Summer,2021,3,488,925,Hyderabad,Retail,69.72376082,C,0,49.5
Onion,Rainy,2022,6,679,482,Mumbai,Wholesale,39.86910829,B,0,32.78
Tomato,Rainy,2022,12,172,802,Hyderabad,Wholesale,74.77192869,B,1,74.73
Potato,Rainy,2024,12,576,650,Hyderabad,Wholesale,31.66018488,B,1,34.87
Brinjal,Rainy,2021,1,814,828,Mumbai,Wholesale,5.054872398,C,1,42.45
Onion,Rainy,2024,9,274,462,Hyderabad,Wholesale,8.989482955,A,0,53.45
Carrot,Rainy,2023,6,753,525,Mumbai,Wholesale,99.01279175,B,0,44.31
Brinjal,Rainy,2024,12,173,551,Delhi,Retail,38.82211695,C,1,63.71
Tomato,Summer,2022,3,742,289,Mumbai,Retail,5.718176117,A,0,52.84
Brinjal,Rainy,2021,12,602,186,Chennai,Wholesale,52.58180533,B,1,41.67
Potato,Summer,2022,2,709,651,Chennai,Retail,6.178792761,C,0,31.45
Brinjal,Rainy,2023,3,422,712,Bangalore,Wholesale,19.47353962,A,0,64.21
Potato,Winter,2023,5,329,490,Mumbai,Retail,44.36676525,C,0,34.5
Brinjal,Winter,2021,4,901,529,Mumbai,Wholesale,88.13439963,B,0,38.75
Onion,Summer,2022,4,541,317,Delhi,Retail,84.45924383,B,0,36.89
Onion,Winter,2022,2,400,748,Hyderabad,Retail,42.06294171,A,0,62.63
Carrot,Rainy,2024,3,717,665,Delhi,Wholesale,74.54214157,A,0,59.19
Carrot,Summer,2023,4,324,652,Hyderabad,Wholesale,10.09803411,C,0,50.7
Brinjal,Summer,2022,10,706,877,Kolkata,Wholesale,28.00132829,A,1,63.81
Potato,Rainy,2021,4,630,705,Delhi,Wholesale,99.87361291,A,0,35.08
Brinjal,Summer,2024,10,883,175,Hyderabad,Wholesale,46.77382415,C,1,34.77
Brinjal,Winter,2023,4,573,924,Mumbai,Wholesale,69.03499215,A,0,60.91
Potato,Summer,2023,12,282,411,Kolkata,Wholesale,57.96249303,B,1,36.75
Brinjal,Rainy,2024,2,348,428,Chennai,Retail,73.90454046,B,0,52.08
Onion,Rainy,2023,6,784,626,Kolkata,Wholesale,76.51348979,B,0,32.12
Carrot,Rainy,2024,4,574,727,Kolkata,Retail,14.33271502,A,0,74.76
Brinjal,Summer,2023,9,193,559,Bangalore,Wholesale,18.4423138,C,0,52.87
Carrot,Summer,2022,1,596,827,Mumbai,Retail,18.23499515,C,1,55.03
Onion,Summer,2024,11,800,153,Hyderabad,Retail,27.66219889,A,1,49.52
Carrot,Summer,2021,3,202,370,Chennai,Retail,57.39487327,B,0,63.11
Tomato,Rainy,2024,9,655,406,Delhi,Retail,68.64270908,C,0,35.55
Onion,Winter,2021,6,539,263,Mumbai,Retail,24.26543607,C,0,32.65
Tomato,Rainy,2022,6,923,948,Hyderabad,Retail,63.51035378,B,0,45.69
Brinjal,Summer,2021,6,618,865,Bangalore,Wholesale,46.37876659,B,0,47.72
Carrot,Winter,2023,12,520,575,Bangalore,Retail,49.91579909,A,1,76.17
Potato,Rainy,2023,3,179,153,Bangalore,Retail,48.79092776,B,0,34.7
Potato,Summer,2021,7,321,381,Bangalore,Wholesale,10.38367838,B,0,32.23
Carrot,Winter,2021,1,168,537,Mumbai,Retail,13.53251697,B,1,81.06
Potato,Rainy,2021,7,328,330,Mumbai,Retail,70.1843218,C,0,29.94
Potato,Summer,2022,4,782,597,Mumbai,Retail,96.64605173,C,0,27.2
Tomato,Rainy,2023,3,429,425,Bangalore,Wholesale,43.58027008,B,0,39.15
Tomato,Winter,2022,6,908,453,Delhi,Wholesale,40.25159299,B,0,34.88
Potato,Summer,2022,1,713,812,Bangalore,Retail,13.78676551,B,1,42.68
Tomato,Summer,2022,10,674,920,Delhi,Retail,12.36246212,C,1,46.56
Potato,Winter,2024,9,371,919,Bangalore,Retail,56.69798518,A,0,61.21
Tomato,Rainy,2021,5,933,622,Mumbai,Wholesale,74.35858656,B,0,35.02
Potato,Rainy,2023,5,690,383,Kolkata,Wholesale,1.845463673,A,0,33.64
Brinjal,Winter,2022,7,306,834,Hyderabad,Retail,67.11446329,B,0,65.76
Brinjal,Winter,2021,10,211,522,Bangalore,Retail,78.16115148,A,1,83.79
Tomato,Winter,2023,12,938,442,Chennai,Retail,91.08445358,B,1,43.59
Tomato,Rainy,2023,11,563,324,Kolkata,Retail,39.77754023,B,1,46.58
Carrot,Summer,2022,1,343,638,Kolkata,Wholesale,10.3047409,C,1,52.94
Brinjal,Rainy,2022,10,619,166,Mumbai,Wholesale,19.8993935,A,1,53.27
Brinjal,Rainy,2024,3,511,189,Delhi,Retail,61.71874962,B,0,44.85
Brinjal,Rainy,2024,8,720,542,Bangalore,Wholesale,25.89044564,A,0,53.41
Tomato,Summer,2023,8,616,689,Hyderabad,Retail,45.90379367,B,0,47.21
Carrot,Rainy,2022,7,872,170,Bangalore,Wholesale,27.34847329,A,0,53.32
Onion,Winter,2023,9,569,698,Delhi,Retail,98.79589202,B,0,42.07
Potato,Summer,2022,4,162,943,Hyderabad,Wholesale,48.96456729,A,0,90.14
Potato,Rainy,2024,8,286,262,Bangalore,Wholesale,45.026962,C,0,24.15
Potato,Rainy,2022,11,324,214,Kolkata,Wholesale,34.99598233,B,1,30.53
Tomato,Winter,2023,7,286,321,Delhi,Wholesale,34.81721623,B,0,40.67
Potato,Summer,2021,8,552,480,Hyderabad,Retail,71.32518366,C,0,28.87
Carrot,Summer,2021,7,701,231,Kolkata,Wholesale,5.544649544,C,0,38.03
Potato,Summer,2023,12,828,310,Mumbai,Retail,74.32268935,B,1,33.39
Brinjal,Summer,2021,5,328,529,Chennai,Wholesale,57.83317508,B,0,49.16
Carrot,Summer,2022,1,300,524,Bangalore,Retail,59.65050689,B,1,66.28
Potato,Winter,2022,2,719,269,Chennai,Retail,34.47020552,B,0,30.98
Tomato,Winter,2023,5,742,810,Hyderabad,Retail,99.79808653,B,0,44.82
Potato,Winter,2021,4,768,234,Delhi,Wholesale,37.3598613,B,0,23.24
Carrot,Rainy,2021,5,720,944,Hyderabad,Retail,56.55558202,B,0,58.52
Potato,Summer,2022,11,650,900,Chennai,Wholesale,99.17665649,B,1,34.48
Tomato,Winter,2022,3,581,756,Hyderabad,Retail,72.02125836,B,0,47.81
Onion,Winter,2022,9,828,260,Hyderabad,Wholesale,73.95040391,C,0,23.68
Carrot,Winter,2022,8,492,789,Kolkata,Retail,40.55663741,B,0,61.78
Carrot,Winter,2023,6,541,462,Chennai,Retail,59.22845445,B,0,54.3
Tomato,Winter,2022,9,854,949,Mumbai,Retail,82.67621647,B,0,45.68
Tomato,Winter,2021,6,515,447,Bangalore,Retail,23.72417711,A,0,57.31
Potato,Summer,2023,10,516,362,Mumbai,Retail,78.78445241,A,1,45.19
Carrot,Rainy,2021,8,193,747,Hyderabad,Wholesale,4.094773888,B,0,76.49
Tomato,Rainy,2024,8,739,429,Kolkata,Wholesale,6.602320238,C,0,31.41
Carrot,Summer,2022,12,519,658,Bangalore,Retail,43.54084343,A,1,78.31
Potato,Summer,2023,9,232,909,Chennai,Wholesale,79.51532099,A,0,67.41
Carrot,Winter,2022,4,299,412,Chennai,Retail,57.45611246,A,0,73.83
Tomato,Summer,2023,10,308,280,Delhi,Wholesale,26.19603367,C,1,36.64
Tomato,Rainy,2024,1,424,551,Delhi,Retail,66.27231743,C,1,44.21
Onion,Rainy,2021,3,416,756,Bangalore,Wholesale,93.78243015,C,0,34.48
Tomato,Summer,2023,12,488,258,Bangalore,Retail,37.23537453,C,1,39.32
Potato,Rainy,2021,9,336,212,Delhi,Retail,93.98929337,C,0,26.27
Tomato,Rainy,2023,8,620,804,Bangalore,Retail,9.279535207,C,0,42.74
Carrot,Rainy,2023,8,392,188,Kolkata,Wholesale,66.97291499,A,0,54.53
Onion,Rainy,2021,4,804,428,Kolkata,Retail,84.79960184,B,0,36.39
Onion,Rainy,2022,12,313,370,Hyderabad,Wholesale,19.29811971,A,1,52.29
Brinjal,Summer,2023,12,519,401,Bangalore,Retail,38.36386916,C,1,45.39
Brinjal,Winter,2022,1,531,899,Delhi,Wholesale,19.70484078,B,1,55.42
Potato,Summer,2024,3,628,402,Bangalore,Retail,65.77353544,B,0,32.12
Carrot,Rainy,2024,5,869,380,Mumbai,Retail,48.7708266,C,0,43.33
Tomato,Winter,2023,9,802,908,Hyderabad,Wholesale,34.66145543,C,0,34.67
Onion,Summer,2021,6,373,353,Mumbai,Retail,34.86319999,C,0,35.79
Carrot,Rainy,2023,4,913,173,Delhi,Wholesale,21.51346425,B,0,42.84
Onion,Summer,2023,2,651,673,Hyderabad,Wholesale,36.81423362,C,0,30.44
Onion,Winter,2022,4,207,484,Bangalore,Wholesale,88.30833177,A,0,56.76
Brinjal,Rainy,2023,11,238,642,Mumbai,Retail,21.0321374,C,1,60.63
Potato,Summer,2023,12,947,298,Delhi,Wholesale,43.40401444,B,1,27.09
Brinjal,Summer,2023,4,182,647,Chennai,Retail,31.93030978,C,0,63.36
Potato,Winter,2021,4,748,892,Hyderabad,Wholesale,62.33147073,C,0,25.69
Tomato,Winter,2021,8,324,227,Mumbai,Retail,88.56057711,B,0,41.74
Onion,Winter,2024,2,547,307,Kolkata,Retail,54.03833982,C,0,32.2
Brinjal,Summer,2022,8,679,455,Hyderabad,Wholesale,67.53169311,B,0,40.32
Brinjal,Summer,2024,5,552,764,Mumbai,Retail,86.59592964,B,0,52.97
Potato,Winter,2021,3,810,487,Bangalore,Wholesale,57.84697892,A,0,31.36
Tomato,Summer,2024,4,462,576,Hyderabad,Wholesale,93.24008919,B,0,39.47
Brinjal,Winter,2021,8,691,791,Chennai,Wholesale,66.89452062,C,0,37.92
Onion,Summer,2022,2,601,873,Mumbai,Wholesale,2.734082202,C,0,34.8
Carrot,Summer,2023,5,470,505,Hyderabad,Retail,48.93035706,A,0,70.87
Onion,Summer,2021,2,463,632,Bangalore,Retail,9.684092489,C,0,39.84
Potato,Winter,2021,10,496,888,Hyderabad,Wholesale,61.14736797,A,1,49.54
Tomato,Rainy,2023,3,945,942,Mumbai,Retail,41.51022489,A,0,57.88
Carrot,Rainy,2024,6,780,901,Chennai,Retail,28.64205371,A,0,72.8
Tomato,Summer,2022,5,898,676,Hyderabad,Wholesale,75.93127923,A,0,44.66
Carrot,Summer,2021,8,469,517,Mumbai,Retail,64.63398828,A,0,70.39
Potato,Summer,2024,3,297,550,Mumbai,Wholesale,71.03012829,B,0,35.77
Tomato,Summer,2024,11,896,755,Delhi,Retail,25.37533207,C,1,42.13
Tomato,Winter,2022,10,170,274,Delhi,Wholesale,96.99458983,A,1,58.18
Tomato,Winter,2022,1,470,398,Delhi,Wholesale,77.9493691,C,1,34.41
Tomato,Summer,2021,3,346,331,Hyderabad,Wholesale,50.46117618,A,0,48.21
Potato,Winter,2023,1,509,580,Delhi,Wholesale,87.75667616,B,1,32.73
Onion,Summer,2021,2,707,931,Chennai,Retail,57.39786452,C,0,37.86
Onion,Winter,2021,2,511,651,Chennai,Retail,13.43230508,C,0,39.02
Carrot,Summer,2023,6,168,302,Hyderabad,Wholesale,69.18794597,C,0,47.02
Potato,Winter,2022,7,628,785,Hyderabad,Retail,80.25004434,C,0,31.47
Brinjal,Rainy,2023,6,925,176,Chennai,Wholesale,92.85362399,B,0,35
Tomato,Winter,2022,1,224,625,Kolkata,Wholesale,60.23615229,B,1,58.59
Carrot,Summer,2024,12,454,639,Chennai,Wholesale,27.01111186,B,1,57.56
Onion,Winter,2023,8,462,822,Mumbai,Wholesale,78.49313704,C,0,34.71
Potato,Summer,2024,7,918,789,Bangalore,Wholesale,9.819930904,C,0,24.93
Brinjal,Rainy,2024,5,159,856,Delhi,Retail,95.25373934,A,0,110.42
Brinjal,Winter,2022,11,172,497,Kolkata,Wholesale,12.20928857,C,1,56.41
Brinjal,Summer,2023,11,207,408,Mumbai,Retail,88.53166422,A,1,77.64
Potato,Rainy,2022,6,566,309,Kolkata,Wholesale,51.81941494,A,0,31.04
Carrot,Rainy,2021,3,680,855,Chennai,Retail,5.142976369,B,0,60.09
Carrot,Summer,2024,4,312,701,Mumbai,Wholesale,65.75456809,C,0,50.6
Carrot,Rainy,2022,8,893,827,Mumbai,Retail,38.01192085,C,0,47.43
Onion,Summer,2021,9,684,485,Bangalore,Wholesale,98.11652334,A,0,38.06
Brinjal,Summer,2024,3,157,842,Chennai,Wholesale,20.1238931,B,0,84.16
Tomato,Winter,2022,6,244,719,Chennai,Wholesale,14.9401987,A,0,72.27
Brinjal,Rainy,2021,1,313,158,Delhi,Wholesale,85.03474959,C,1,35.81
Brinjal,Rainy,2021,5,626,663,Delhi,Wholesale,62.15462635,B,0,44.03
Tomato,Winter,2021,4,785,610,Mumbai,Wholesale,25.60047672,A,0,47.45
Carrot,Winter,2021,8,306,447,Kolkata,Wholesale,79.61776302,B,0,51.92
Tomato,Winter,2021,2,489,584,Bangalore,Wholesale,18.62281135,B,0,41.98
Brinjal,Winter,2023,3,519,766,Kolkata,Retail,38.75734375,C,0,47.35
Carrot,Summer,2022,5,371,587,Mumbai,Retail,45.27504229,A,0,76.74
Potato,Summer,2024,4,681,248,Chennai,Wholesale,90.46040149,A,0,27.07
Carrot,Winter,2021,7,173,305,Hyderabad,Wholesale,37.6463727,A,0,70.34
Onion,Winter,2024,9,603,432,Chennai,Wholesale,87.45785139,B,0,30.94
Potato,Summer,2024,4,623,217,Mumbai,Wholesale,98.56207854,B,0,21.19
Onion,Summer,2021,3,223,441,Chennai,Wholesale,40.66315311,A,0,55.12
Carrot,Rainy,2021,6,336,225,Bangalore,Wholesale,28.65746813,B,0,46.86
Onion,Winter,2024,12,737,501,Chennai,Retail,21.68299191,C,1,37.61
Onion,Rainy,2021,4,309,744,Delhi,Retail,86.99025056,B,0,53.12
Carrot,Winter,2021,10,540,861,Hyderabad,Retail,16.61135854,A,1,83.32
Onion,Summer,2022,2,749,940,Kolkata,Retail,12.60970193,C,0,38.91
Brinjal,Rainy,2023,9,446,540,Bangalore,Wholesale,58.02440843,B,0,45.55
Onion,Rainy,2024,6,937,898,Mumbai,Wholesale,65.91893697,C,0,28.88
Potato,Summer,2024,7,231,890,Bangalore,Wholesale,21.59616227,A,0,69.58
Onion,Rainy,2023,8,389,187,Kolkata,Wholesale,54.85548649,C,0,25.6
Onion,Summer,2022,1,543,927,Hyderabad,Wholesale,10.8005771,A,1,58.63
Potato,Winter,2023,7,897,508,Chennai,Retail,16.32075173,C,0,28.42
Onion,Rainy,2023,1,200,689,Hyderabad,Retail,8.295753898,A,1,86.9
Brinjal,Winter,2021,12,330,781,Kolkata,Wholesale,71.43642678,C,1,50.47
Potato,Rainy,2024,6,590,417,Hyderabad,Wholesale,12.0849913,A,0,34.83
Tomato,Summer,2021,6,708,339,Hyderabad,Wholesale,87.20123493,A,0,41.02
Onion,Summer,2024,9,799,392,Hyderabad,Wholesale,61.21861109,B,0,29.96
Potato,Rainy,2022,4,408,487,Delhi,Wholesale,40.35805722,A,0,38.88
Tomato,Summer,2023,8,910,861,Mumbai,Wholesale,65.10731059,B,0,37.9
Brinjal,Summer,2021,1,581,377,Kolkata,Retail,19.42800161,A,1,66.32
Potato,Rainy,2023,1,556,736,Delhi,Retail,7.319138995,C,1,37.91
Potato,Winter,2024,5,735,154,Mumbai,Wholesale,40.59259874,A,0,27.82
Carrot,Winter,2023,6,432,197,Delhi,Retail,78.06227329,B,0,49.97
Carrot,Winter,2024,4,489,872,Bangalore,Wholesale,85.59655665,A,0,68.24
Onion,Winter,2024,6,907,749,Delhi,Wholesale,84.27319724,C,0,27.25
Brinjal,Summer,2022,12,364,211,Hyderabad,Retail,76.05418939,C,1,42.64
Potato,Winter,2023,1,459,277,Chennai,Retail,41.30139913,C,1,31.25
Brinjal,Summer,2022,12,517,834,Mumbai,Wholesale,98.99080617,C,1,43.8
Onion,Winter,2024,11,380,383,Kolkata,Wholesale,85.50207731,B,1,37.63
Potato,Summer,2024,12,665,314,Mumbai,Retail,29.16643914,C,1,30.67
Brinjal,Rainy,2021,3,277,623,Bangalore,Wholesale,37.5450745,B,0,55.67
Carrot,Rainy,2024,3,884,191,Mumbai,Wholesale,43.29917962,A,0,52.76
Potato,Winter,2021,6,944,155,Hyderabad,Wholesale,95.76461716,C,0,16.7
Onion,Summer,2024,11,925,386,Chennai,Wholesale,68.89392042,C,1,28.05
Brinjal,Rainy,2022,10,886,775,Chennai,Wholesale,44.7158922,B,1,47.07
Brinjal,Rainy,2021,9,331,546,Chennai,Retail,20.43418362,C,0,49.29
Carrot,Winter,2022,4,457,840,Delhi,Wholesale,18.17907972,A,0,72.22
Potato,Rainy,2024,8,502,340,Hyderabad,Retail,56.87021337,A,0,41.01
Brinjal,Summer,2021,11,903,158,Kolkata,Retail,19.19726103,C,1,41.48
Potato,Summer,2021,4,400,575,Delhi,Retail,66.71555175,A,0,49.05
Carrot,Summer,2021,4,462,523,Chennai,Wholesale,84.21186332,B,0,48.8
Potato,Rainy,2024,2,311,700,Chennai,Wholesale,45.91585023,A,0,50.44
Tomato,Summer,2024,1,662,385,Bangalore,Wholesale,60.63343015,B,1,38.8
Tomato,Rainy,2022,7,889,846,Chennai,Wholesale,81.85451689,C,0,31.69
Tomato,Summer,2021,7,843,648,Delhi,Wholesale,94.35000036,A,0,43.92
