vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Potato,Summer,2024,4,484,806,Delhi,Retail,75.49010202,C,0,34.8
Cabbage,Rainy,2022,9,262,490,Chennai,Retail,49.46326115,A,0,57.24
Tomato,Summer,2021,9,184,884,Bangalore,Wholesale,17.64970195,A,0,92.87
Potato,Winter,2022,4,677,664,Bangalore,Retail,95.98323508,B,0,33.97
Cauliflower,Summer,2022,8,215,345,Mumbai,Wholesale,93.29080748,C,0,34.55
Onion,Summer,2023,9,228,871,Mumbai,Retail,94.68699368,B,0,65.44
Cabbage,Winter,2022,11,591,575,Chennai,Wholesale,36.32536546,B,1,35.29
Potato,Summer,2022,3,438,931,Bangalore,Wholesale,17.81953378,C,0,34.32
Cauliflower,Summer,2021,12,884,526,Hyderabad,Retail,66.31728883,A,1,54.62
Cabbage,Rainy,2023,1,605,294,Kolkata,Wholesale,20.7022532,B,1,31.54
Potato,Winter,2023,5,926,403,Bangalore,Wholesale,37.84964838,B,0,24.4
Potato,Summer,2021,12,243,514,Mumbai,Retail,32.42493968,C,1,43.06
Cauliflower,Winter,2022,6,575,428,Bangalore,Retail,3.06629264,A,0,54.46
Tomato,Summer,2023,8,474,489,Bangalore,Wholesale,75.81977692,A,0,47.79
Brinjal,Winter,2024,8,356,267,Kolkata,Wholesale,18.96314215,A,0,53.72
Potato,Summer,2023,4,750,311,Kolkata,Wholesale,44.93555137,C,0,20.34
Cauliflower,Winter,2023,10,162,606,Delhi,Retail,4.2926825,C,1,63.15
Carrot,Summer,2021,8,818,585,Chennai,Retail,40.73041069,A,0,67.25
Potato,Rainy,2023,5,527,794,Mumbai,Wholesale,6.775866323,A,0,44.08
Carrot,Winter,2024,6,480,829,Bangalore,Wholesale,57.11235172,A,0,69.03
Brinjal,Rainy,2022,7,200,580,Delhi,Wholesale,24.22793944,C,0,52.7
Cabbage,Winter,2023,5,683,501,Mumbai,Wholesale,89.83422052,A,0,33.75
Carrot,Summer,2023,12,284,283,Bangalore,Wholesale,28.4217937,C,1,45.73
Potato,Rainy,2023,4,820,734,Bangalore,Wholesale,9.483198096,C,0,25.22
Brinjal,Summer,2022,1,495,360,Hyderabad,Wholesale,51.86774614,C,1,38.64
Cabbage,Winter,2023,5,914,485,Bangalore,Retail,68.8114505,C,0,28.07
Onion,Summer,2023,12,889,444,Mumbai,Retail,67.34550106,A,1,51
Cabbage,Winter,2023,12,412,179,Kolkata,Retail,80.67066967,B,1,35.67
Potato,Rainy,2022,2,809,371,Delhi,Wholesale,85.50800284,B,0,22.7
Potato,Rainy,2024,1,692,844,Delhi,Wholesale,13.36515822,A,1,45.53
Carrot,Rainy,2023,1,258,204,Mumbai,Retail,78.13051342,B,1,56.96
Cauliflower,Rainy,2021,2,172,804,Bangalore,Retail,69.59319301,C,0,64.64
Tomato,Winter,2021,8,639,418,Hyderabad,Wholesale,0.311551528,B,0,37.87
Onion,Rainy,2023,4,724,220,Bangalore,Retail,84.54862131,A,0,42.94
Cabbage,Summer,2024,12,882,517,Bangalore,Retail,30.33510299,A,1,48.82
Onion,Rainy,2022,11,725,602,Mumbai,Retail,33.92636436,C,1,38.34
Carrot,Rainy,2024,1,604,316,Mumbai,Retail,4.143740502,C,1,48.9
Onion,Summer,2021,6,296,235,Bangalore,Retail,56.81485238,C,0,33.87
Cauliflower,Rainy,2023,10,861,687,Bangalore,Retail,47.20007721,C,1,39.34
Onion,Winter,2024,12,452,572,Bangalore,Retail,15.36692902,A,1,62.19
Onion,Winter,2024,6,181,707,Chennai,Retail,11.08343368,A,0,86.9
Tomato,Winter,2022,1,338,607,Delhi,Wholesale,31.2757748,B,1,50.86
Brinjal,Winter,2023,3,774,934,Hyderabad,Retail,86.38450771,B,0,51.39
Tomato,Summer,2023,9,862,465,Bangalore,Wholesale,46.34471576,C,0,29.75
Carrot,Winter,2021,10,702,703,Mumbai,Wholesale,64.09681,B,1,52.44
Potato,Rainy,2024,10,694,910,Kolkata,Wholesale,27.90467937,B,1,36.67
Cabbage,Winter,2021,3,622,942,Bangalore,Wholesale,60.34659046,C,0,29.92
Cabbage,Winter,2023,11,658,497,Bangalore,Wholesale,81.50398222,A,1,39.41
Onion,Summer,2021,9,755,285,Hyderabad,Retail,60.3438622,C,0,30.58
Onion,Summer,2022,11,628,206,Mumbai,Wholesale,47.0963934,B,1,33.06
Onion,Rainy,2023,10,648,290,Delhi,Retail,26.9975996,B,1,41.94
Potato,Winter,2024,5,824,253,Mumbai,Wholesale,48.93318267,B,0,22.8
Cauliflower,Summer,2022,5,742,684,Hyderabad,Wholesale,32.45024417,A,0,46.23
Tomato,Summer,2021,3,555,723,Mumbai,Retail,46.77262243,B,0,48.83
Brinjal,Summer,2024,3,563,653,Mumbai,Wholesale,15.79012729,A,0,58.49
Carrot,Rainy,2024,2,822,896,Chennai,Wholesale,76.77300302,B,0,48.73
Potato,Rainy,2023,12,768,202,Mumbai,Retail,7.390348276,C,1,29.81
Potato,Winter,2024,2,174,909,Delhi,Wholesale,85.57500963,A,0,81.66
Cauliflower,Summer,2021,11,259,524,Bangalore,Retail,27.90846985,A,1,72.53
Brinjal,Summer,2022,7,667,474,Bangalore,Wholesale,57.69131291,B,0,41.08
Potato,Rainy,2021,9,295,781,Kolkata,Retail,28.17699533,B,0,51.62
Tomato,Rainy,2023,4,887,401,Delhi,Wholesale,74.99598294,A,0,41.33
Brinjal,Winter,2023,1,491,755,Mumbai,Wholesale,22.61595413,B,1,53.91
Cabbage,Winter,2021,8,480,388,Mumbai,Wholesale,74.85489113,C,0,24.03
Carrot,Summer,2022,10,426,401,Kolkata,Wholesale,30.96141914,A,1,66.52
Cabbage,Summer,2021,10,604,716,Bangalore,Wholesale,73.28746985,B,1,35.72
Cabbage,Summer,2022,12,589,551,Delhi,Retail,65.86738664,A,1,50.96
Brinjal,Rainy,2021,12,886,329,Kolkata,Retail,82.57836328,C,1,40.83
Brinjal,Rainy,2022,7,442,490,Delhi,Wholesale,30.20473063,C,0,38.88
Potato,Summer,2022,8,939,378,Kolkata,Wholesale,31.60688046,C,0,20.7
Cabbage,Rainy,2022,6,659,548,Delhi,Retail,97.23383479,B,0,34.58
Potato,Rainy,2024,9,541,748,Mumbai,Retail,53.51216704,A,0,49.1
Potato,Winter,2021,4,198,420,Bangalore,Wholesale,21.40694146,C,0,34.12
Tomato,Winter,2024,9,322,531,Kolkata,Retail,70.87976491,C,0,43.32
Brinjal,Summer,2024,4,810,815,Chennai,Wholesale,87.55514828,C,0,36.16
Cauliflower,Winter,2022,4,861,323,Chennai,Retail,30.84814672,B,0,39.14
Potato,Winter,2023,4,925,358,Mumbai,Retail,70.99732591,C,0,25.19
Cabbage,Winter,2022,5,550,259,Delhi,Retail,22.73535866,B,0,34.32
Brinjal,Rainy,2024,1,670,579,Delhi,Retail,83.34241127,C,1,44.57
Tomato,Rainy,2021,10,414,343,Bangalore,Wholesale,49.86663112,C,1,35.23
Onion,Rainy,2024,2,727,926,Kolkata,Retail,24.30973653,B,0,45.48
Cauliflower,Summer,2022,6,396,558,Hyderabad,Retail,99.77108255,A,0,57.07
Carrot,Rainy,2024,2,229,903,Kolkata,Wholesale,43.10021336,A,0,94.51
Brinjal,Summer,2022,4,915,686,Mumbai,Wholesale,99.8547298,C,0,33.78
Cabbage,Rainy,2022,4,331,283,Hyderabad,Retail,14.42380265,B,0,38.09
Cabbage,Summer,2021,2,184,276,Mumbai,Retail,47.79482334,A,0,53.14
Cauliflower,Winter,2024,5,579,632,Chennai,Wholesale,19.35266817,B,0,39.03
Potato,Winter,2022,3,592,750,Delhi,Wholesale,81.06224022,C,0,25.62
Onion,Summer,2024,11,849,804,Kolkata,Retail,96.40888255,A,1,54.57
Brinjal,Winter,2023,4,248,723,Kolkata,Retail,39.31633954,A,0,85.7
Carrot,Winter,2023,1,230,590,Hyderabad,Retail,34.85177365,B,1,74.59
Cauliflower,Rainy,2024,11,761,590,Delhi,Retail,96.03899291,C,1,37.51
Tomato,Summer,2023,9,544,615,Mumbai,Wholesale,63.46928757,B,0,39.62
Cauliflower,Rainy,2021,2,332,630,Mumbai,Retail,99.0160028,B,0,50.07
Cauliflower,Summer,2021,6,616,862,Hyderabad,Retail,70.15226811,A,0,58.46
Cabbage,Winter,2022,6,414,527,Hyderabad,Wholesale,51.84682566,A,0,41.69
Cabbage,Rainy,2024,9,569,928,Chennai,Retail,19.45918393,C,0,38.14
Cabbage,Rainy,2023,2,369,640,Chennai,Retail,77.72214783,C,0,36.94
Cauliflower,Rainy,2024,3,564,614,Hyderabad,Retail,0.441287472,A,0,58.45
Cabbage,Summer,2023,3,602,791,Kolkata,Wholesale,55.5712726,B,0,33.58
Cauliflower,Rainy,2023,9,160,530,Bangalore,Retail,20.64536892,A,0,82.25
Cabbage,Rainy,2024,6,195,841,Chennai,Retail,99.07018112,C,0,55.81
Carrot,Rainy,2024,5,793,201,Chennai,Retail,58.28318085,C,0,41.6
Potato,Winter,2022,11,323,222,Chennai,Wholesale,63.90211287,A,1,37.01
Carrot,Summer,2022,2,368,151,Chennai,Retail,13.47167424,B,0,52.14
Tomato,Rainy,2023,7,614,266,Delhi,Retail,16.35596654,A,0,52.8
Brinjal,Rainy,2021,5,329,548,Mumbai,Wholesale,47.42766747,C,0,42.54
Cabbage,Summer,2024,1,607,860,Mumbai,Retail,3.938990994,A,1,59.47
Brinjal,Winter,2021,1,337,346,Mumbai,Wholesale,41.0005072,B,1,48.57
Cauliflower,Rainy,2022,4,855,598,Bangalore,Retail,28.01732251,A,0,52.71
Onion,Winter,2024,9,170,899,Chennai,Retail,70.85237821,B,0,79.48
Cauliflower,Rainy,2021,8,251,380,Kolkata,Wholesale,3.240464675,C,0,36.93
Tomato,Rainy,2022,8,547,665,Kolkata,Retail,26.06612038,C,0,41.55
Carrot,Rainy,2022,10,274,676,Delhi,Wholesale,95.27441667,C,1,54.67
Carrot,Winter,2023,5,410,783,Kolkata,Retail,90.3259528,A,0,78.17
Tomato,Rainy,2022,11,546,407,Mumbai,Retail,79.1857836,B,1,46.53
Cauliflower,Rainy,2023,3,393,937,Kolkata,Retail,5.142903923,C,0,49.47
Cabbage,Summer,2022,11,549,225,Chennai,Retail,91.18256182,A,1,43.79
Onion,Winter,2021,2,647,684,Hyderabad,Retail,58.09282049,A,0,52.72
Brinjal,Summer,2022,8,495,723,Mumbai,Wholesale,8.870488293,A,0,62.21
Cauliflower,Winter,2022,9,437,666,Mumbai,Wholesale,37.39122935,A,0,52.74
Cauliflower,Summer,2024,3,738,536,Kolkata,Wholesale,31.2792188,C,0,29.99
Tomato,Winter,2022,7,170,495,Chennai,Wholesale,99.40530316,C,0,45.96
Tomato,Rainy,2024,4,887,273,Delhi,Retail,3.766937515,B,0,41.62
Carrot,Rainy,2024,8,696,722,Chennai,Retail,28.3323978,B,0,57.19
Cabbage,Winter,2021,6,566,553,Chennai,Wholesale,33.355733,B,0,31.44
Cauliflower,Winter,2022,8,179,839,Chennai,Retail,39.3033511,A,0,96.72
Carrot,Summer,2022,5,658,689,Mumbai,Retail,89.53271996,A,0,68.54
Carrot,Summer,2021,9,891,531,Delhi,Retail,8.292108409,A,0,67.53
Potato,Rainy,2024,9,619,611,Kolkata,Wholesale,98.50424126,A,0,33.66
Potato,Rainy,2021,10,583,305,Delhi,Retail,74.58602411,C,1,29.51
Tomato,Rainy,2021,11,494,508,Chennai,Wholesale,63.3501333,C,1,36.3
Cauliflower,Summer,2021,7,335,586,Mumbai,Retail,53.64592318,C,0,42.97
Carrot,Winter,2023,11,469,732,Hyderabad,Wholesale,86.43327318,B,1,56.56
Potato,Rainy,2024,1,737,640,Kolkata,Wholesale,4.586834208,C,1,28.58
Tomato,Rainy,2023,1,294,853,Bangalore,Retail,17.51348175,C,1,58.07
Potato,Summer,2021,3,587,941,Delhi,Retail,85.40163445,A,0,49.98
Cauliflower,Summer,2024,11,287,583,Hyderabad,Retail,22.51892739,A,1,72.9
Onion,Summer,2021,9,212,715,Bangalore,Wholesale,51.76775525,A,0,70.18
Brinjal,Summer,2022,6,175,232,Hyderabad,Wholesale,87.25252309,B,0,45.37
Tomato,Rainy,2024,8,464,521,Mumbai,Wholesale,91.95209116,A,0,48.01
Carrot,Winter,2021,6,452,161,Kolkata,Retail,70.85816813,A,0,61.71
Cauliflower,Rainy,2022,12,220,839,Bangalore,Wholesale,20.02713968,A,1,84.21
Onion,Rainy,2021,11,218,553,Chennai,Wholesale,94.77853612,B,1,50.93
Carrot,Winter,2024,4,854,449,Bangalore,Wholesale,52.66012559,C,0,37.93
Cabbage,Rainy,2024,11,361,782,Mumbai,Retail,71.19773074,B,1,51.59
Carrot,Summer,2021,7,336,827,Bangalore,Retail,97.45891597,C,0,57.11
Onion,Rainy,2023,6,161,271,Hyderabad,Retail,68.99782339,C,0,40.2
Tomato,Rainy,2023,10,637,714,Mumbai,Retail,33.91061702,A,1,64.64
Cabbage,Summer,2021,8,266,311,Kolkata,Retail,62.80074207,C,0,33.13
Cauliflower,Winter,2023,7,910,585,Delhi,Wholesale,4.960774724,C,0,30.24
Brinjal,Rainy,2023,2,758,431,Hyderabad,Retail,79.27389227,B,0,45.94
Brinjal,Winter,2022,7,361,570,Bangalore,Wholesale,29.72327986,B,0,49.98
Potato,Rainy,2022,3,296,821,Hyderabad,Wholesale,1.96773211,C,0,39.78
Cabbage,Summer,2022,7,546,486,Kolkata,Wholesale,59.64902049,C,0,25.17
Brinjal,Rainy,2021,6,750,318,Chennai,Retail,29.45745518,B,0,46.63
Onion,Winter,2022,10,419,631,Hyderabad,Wholesale,27.03691481,B,1,44.44
Cauliflower,Rainy,2021,6,297,686,Delhi,Retail,66.94658691,B,0,55.04
Carrot,Winter,2021,12,335,382,Chennai,Wholesale,47.17287076,B,1,54.35
Cabbage,Rainy,2023,10,760,217,Mumbai,Retail,5.182907562,C,1,31.76
Brinjal,Summer,2023,9,209,867,Chennai,Wholesale,73.08622605,A,0,89.04
Carrot,Winter,2023,1,178,383,Kolkata,Wholesale,35.52447974,C,1,54.26
Carrot,Summer,2022,11,645,585,Mumbai,Retail,0.811477571,C,1,51.95
Onion,Winter,2024,8,808,714,Delhi,Wholesale,69.55873393,B,0,33.16
Carrot,Summer,2024,9,371,653,Hyderabad,Wholesale,29.94067759,C,0,48.11
Cauliflower,Winter,2022,10,555,703,Kolkata,Wholesale,56.35066486,C,1,36.66
Carrot,Rainy,2023,6,700,897,Kolkata,Retail,45.76407931,B,0,58.69
Potato,Rainy,2021,3,875,848,Hyderabad,Wholesale,7.188377034,C,0,25.86
Carrot,Rainy,2022,12,264,780,Chennai,Wholesale,7.499437722,B,1,72.19
Tomato,Rainy,2023,9,396,245,Bangalore,Wholesale,71.55790725,B,0,34.69
Onion,Winter,2023,9,599,884,Delhi,Wholesale,23.73437586,A,0,50.39
Cabbage,Summer,2022,12,423,443,Chennai,Wholesale,30.42910967,B,1,36.19
Cabbage,Winter,2023,6,271,227,Kolkata,Retail,15.29555361,C,0,32.21
Tomato,Winter,2023,10,784,716,Bangalore,Retail,12.19736633,B,1,50.72
Cabbage,Rainy,2022,3,701,334,Kolkata,Retail,42.43803876,C,0,28.55
Carrot,Summer,2024,9,613,756,Hyderabad,Retail,97.64242271,C,0,47.75
Carrot,Winter,2023,4,696,657,Kolkata,Wholesale,32.82652085,B,0,49.17
Brinjal,Winter,2021,9,784,627,Bangalore,Wholesale,33.1653555,A,0,53.58
Potato,Rainy,2023,12,336,463,Hyderabad,Wholesale,25.98113666,B,1,37.33
Tomato,Summer,2023,5,365,943,Mumbai,Retail,14.99008932,A,0,76.99
Tomato,Summer,2024,11,533,192,Delhi,Retail,57.99557903,B,1,43.92
Carrot,Summer,2023,7,768,469,Mumbai,Retail,39.54582799,C,0,44.97
Onion,Summer,2022,11,871,919,Bangalore,Retail,88.81157563,A,1,56.17
Potato,Rainy,2021,3,567,900,Mumbai,Retail,54.90351095,A,0,51.33
Carrot,Winter,2022,2,877,900,Bangalore,Retail,43.32589186,C,0,48.02
Cabbage,Winter,2024,12,790,181,Delhi,Retail,36.56111864,A,1,44.5
Tomato,Summer,2021,8,229,432,Chennai,Retail,97.28964433,B,0,52.01
Tomato,Summer,2024,1,466,466,Bangalore,Wholesale,44.98548566,C,1,36.7
Carrot,Summer,2023,7,491,307,Delhi,Retail,40.4749543,B,0,53
Tomato,Summer,2021,9,753,652,Kolkata,Retail,41.21824752,A,0,56.42
Tomato,Winter,2021,2,179,752,Mumbai,Retail,37.9582813,C,0,63.82
Cabbage,Winter,2024,10,768,691,Delhi,Wholesale,97.47455832,C,1,27.36
Carrot,Summer,2022,9,370,500,Kolkata,Retail,39.99468552,B,0,59.53
Carrot,Summer,2024,9,162,743,Hyderabad,Retail,45.68820117,A,0,110.25
Cauliflower,Winter,2022,1,186,411,Chennai,Wholesale,81.92764371,C,1,42.93
Onion,Rainy,2022,8,898,393,Mumbai,Retail,14.15620196,C,0,32.61
Cabbage,Winter,2023,9,708,347,Hyderabad,Wholesale,17.89988425,C,0,23.54
Onion,Rainy,2021,3,928,575,Bangalore,Wholesale,77.45215761,A,0,38.09
Onion,Summer,2023,6,279,772,Kolkata,Retail,63.98853563,B,0,57.25
Carrot,Rainy,2024,2,874,579,Bangalore,Wholesale,35.17210459,C,0,39.57
Tomato,Winter,2021,10,220,201,Mumbai,Retail,36.12076645,A,1,62.18
Cabbage,Winter,2021,1,466,799,Hyderabad,Wholesale,49.14501017,B,1,41.43
Tomato,Rainy,2024,6,462,664,Mumbai,Retail,23.23407294,B,0,50.98
Potato,Summer,2022,1,476,707,Bangalore,Wholesale,54.66196787,C,1,31.58
Brinjal,Summer,2023,8,275,340,Mumbai,Wholesale,77.83038348,A,0,56.22
Cauliflower,Winter,2023,6,165,857,Kolkata,Wholesale,20.46347019,B,0,75.65
Onion,Summer,2023,12,204,285,Kolkata,Wholesale,76.81209963,C,1,35.22
Cauliflower,Rainy,2022,9,272,659,Delhi,Wholesale,9.111115885,A,0,64.2
Carrot,Winter,2024,12,825,308,Chennai,Wholesale,69.4129954,A,1,58.22
Potato,Winter,2022,9,672,483,Kolkata,Retail,9.990779153,C,0,29.8
Brinjal,Winter,2024,2,172,400,Bangalore,Retail,75.49614719,B,0,61.79
Tomato,Rainy,2022,10,224,211,Hyderabad,Wholesale,83.63617311,C,1,34.93
Cauliflower,Winter,2023,6,864,567,Bangalore,Wholesale,52.50788189,B,0,33.8
Onion,Rainy,2024,1,747,698,Delhi,Wholesale,58.99840927,C,1,32.33
Carrot,Winter,2021,10,829,916,Kolkata,Retail,14.84000662,B,1,62.34
Tomato,Winter,2023,6,287,602,Delhi,Retail,19.05293931,C,0,48.49
Potato,Summer,2023,8,379,673,Delhi,Retail,44.15943299,C,0,36.7
Tomato,Rainy,2024,7,732,799,Delhi,Wholesale,73.15012814,A,0,48.61
Carrot,Summer,2023,2,209,650,Hyderabad,Retail,67.34635128,C,0,63.04
Potato,Summer,2024,4,474,317,Delhi,Wholesale,70.31737697,B,0,25.19
Brinjal,Summer,2021,3,907,233,Delhi,Wholesale,97.15753575,A,0,44.28
Cauliflower,Rainy,2023,1,377,875,Bangalore,Wholesale,4.697986699,A,1,68.31
Tomato,Summer,2022,7,238,499,Kolkata,Wholesale,6.228865888,A,0,63.18
Potato,Rainy,2024,11,932,360,Hyderabad,Retail,0.521189131,A,1,45.56
Onion,Winter,2024,9,167,702,Bangalore,Wholesale,32.38421295,A,0,80.39
Cabbage,Rainy,2024,6,193,499,Bangalore,Wholesale,43.99693782,B,0,45.39
Tomato,Winter,2022,5,909,446,Mumbai,Retail,97.79685416,B,0,39.5
Brinjal,Summer,2023,1,692,563,Hyderabad,Wholesale,93.37419109,C,1,37.89
Potato,Winter,2022,9,200,326,Mumbai,Retail,59.88428398,B,0,41.2
Cabbage,Summer,2021,12,483,755,Chennai,Wholesale,87.98315768,B,1,38.52
Cabbage,Winter,2021,10,796,583,Chennai,Retail,98.59028693,C,1,31.99
Brinjal,Rainy,2023,3,934,615,Delhi,Wholesale,99.1726599,B,0,38.95
Potato,Winter,2022,8,545,578,Kolkata,Retail,75.75041718,A,0,44.37
Onion,Summer,2021,6,520,294,Hyderabad,Retail,6.30548391,B,0,39.83
Brinjal,Winter,2023,9,879,890,Chennai,Wholesale,85.98687296,B,0,42.66
Cabbage,Summer,2022,5,473,755,Mumbai,Retail,42.65077414,A,0,54.54
Carrot,Winter,2024,5,255,765,Kolkata,Retail,75.51675237,B,0,72.87
Carrot,Rainy,2023,10,781,539,Hyderabad,Wholesale,61.06064386,A,1,62.2
Cabbage,Rainy,2021,11,398,388,Chennai,Wholesale,90.17703447,A,1,41.43
Brinjal,Rainy,2021,9,222,153,Bangalore,Retail,64.98738964,B,0,47.58
Cabbage,Rainy,2024,6,762,920,Bangalore,Wholesale,12.97374753,B,0,34.33
Onion,Winter,2024,4,607,930,Chennai,Retail,88.59255975,B,0,45.22
Carrot,Winter,2023,5,349,883,Mumbai,Retail,26.41404104,A,0,88.31
Carrot,Winter,2024,1,697,882,Mumbai,Retail,8.803388056,A,1,80.03
Cabbage,Winter,2023,12,799,340,Mumbai,Retail,11.85811372,B,1,38.35
Tomato,Rainy,2021,5,442,833,Kolkata,Wholesale,12.16828914,B,0,48.44
Cabbage,Rainy,2023,4,199,539,Mumbai,Wholesale,28.42541695,A,0,58.9
Tomato,Rainy,2022,10,410,461,Hyderabad,Wholesale,37.33267266,A,1,55.75
Cabbage,Winter,2023,7,211,504,Kolkata,Wholesale,7.851666587,B,0,45.08
Potato,Winter,2022,9,170,275,Bangalore,Wholesale,64.58623144,B,0,33.89
Potato,Winter,2021,12,204,942,Kolkata,Wholesale,91.56963363,A,1,79.62
Brinjal,Winter,2022,8,907,648,Bangalore,Retail,7.180873151,B,0,50.14
Cabbage,Winter,2024,7,789,945,Chennai,Retail,61.56379693,C,0,33.41
Potato,Rainy,2022,5,749,150,Chennai,Retail,71.2038352,B,0,27.95
Cauliflower,Summer,2023,4,613,242,Kolkata,Wholesale,22.7694849,C,0,27.74
Brinjal,Summer,2022,3,371,292,Chennai,Wholesale,1.818503405,C,0,37.39
Tomato,Rainy,2021,8,212,798,Chennai,Wholesale,40.22218358,B,0,64.11
Potato,Summer,2022,1,657,892,Kolkata,Retail,64.05074268,A,1,53.3
Brinjal,Summer,2022,9,173,640,Hyderabad,Retail,40.82257122,C,0,64.15
Carrot,Summer,2021,8,283,632,Chennai,Wholesale,2.48728255,A,0,77.41
Tomato,Summer,2021,1,492,673,Bangalore,Wholesale,38.03277196,A,1,58.46
Brinjal,Winter,2022,1,902,640,Mumbai,Retail,36.52836829,C,1,44.98
Cauliflower,Winter,2022,5,423,886,Hyderabad,Wholesale,84.32530592,B,0,45.43
Carrot,Rainy,2023,3,814,243,Mumbai,Retail,86.01121196,A,0,60.3
Cauliflower,Summer,2022,11,353,715,Chennai,Wholesale,65.30883751,C,1,42.13
Onion,Summer,2024,1,560,741,Mumbai,Retail,96.88791735,A,1,58.77
Cabbage,Summer,2022,7,944,817,Hyderabad,Wholesale,57.22175873,A,0,36.87
Onion,Summer,2024,2,870,436,Kolkata,Wholesale,86.43313069,C,0,24.69
Brinjal,Winter,2021,12,358,514,Delhi,Retail,91.51096266,C,1,48.64
Onion,Rainy,2024,4,521,643,Hyderabad,Wholesale,3.502507047,A,0,48.68
Cauliflower,Rainy,2024,10,340,747,Kolkata,Wholesale,58.41471212,B,1,51.38
Cabbage,Summer,2024,11,565,658,Chennai,Retail,81.41918861,C,1,35.88
Brinjal,Winter,2023,7,804,495,Kolkata,Retail,68.93928777,B,0,46.78
Cauliflower,Summer,2022,7,246,550,Chennai,Retail,28.6923944,C,0,47.51
Cabbage,Winter,2023,7,648,895,Hyderabad,Wholesale,81.24906397,C,0,28.19
Cabbage,Summer,2023,4,307,491,Chennai,Retail,2.592429787,A,0,56.55
Onion,Summer,2022,3,410,689,Chennai,Wholesale,73.72400519,C,0,34.12
Cauliflower,Winter,2024,7,359,342,Kolkata,Wholesale,29.353915,B,0,37.38
Cauliflower,Summer,2023,3,285,740,Mumbai,Wholesale,71.33534583,C,0,42.87
Potato,Rainy,2022,12,839,894,Bangalore,Retail,80.13433756,C,1,33.47
Brinjal,Winter,2022,12,356,451,Delhi,Retail,6.059075152,C,1,50.26
Onion,Winter,2024,4,345,286,Chennai,Retail,29.83477892,B,0,41.25
Cauliflower,Rainy,2022,10,808,218,Chennai,Retail,37.08215438,A,1,52.43
Potato,Summer,2023,12,480,650,Kolkata,Retail,27.9004111,C,1,37.44
Cauliflower,Summer,2023,8,835,813,Bangalore,Wholesale,5.180691198,C,0,32.76
Tomato,Summer,2021,12,717,568,Chennai,Wholesale,99.57451353,A,1,48.92
Cauliflower,Rainy,2021,8,364,158,Bangalore,Retail,20.65936695,B,0,40.07
Potato,Rainy,2022,6,344,330,Delhi,Retail,29.0602514,C,0,30.98
Potato,Rainy,2023,5,588,805,Hyderabad,Wholesale,3.58430534,A,0,42.7
Cauliflower,Winter,2023,7,273,697,Kolkata,Retail,37.35287195,A,0,73
Onion,Rainy,2021,8,428,356,Mumbai,Retail,16.71987293,C,0,35.53
Cabbage,Rainy,2022,9,874,938,Bangalore,Retail,84.1975222,A,0,46.6
Onion,Rainy,2021,9,704,260,Chennai,Retail,38.23815048,A,0,45.99
Potato,Rainy,2022,6,454,560,Chennai,Wholesale,13.3711134,A,0,40.68
Tomato,Winter,2024,7,896,404,Hyderabad,Wholesale,74.84219652,A,0,41.32
Onion,Summer,2024,1,294,169,Kolkata,Retail,89.65737338,A,1,50.71
Carrot,Winter,2023,10,420,774,Mumbai,Wholesale,12.90295796,C,1,52.73
Potato,Rainy,2023,5,158,445,Chennai,Wholesale,35.14595906,C,0,38.92
Onion,Summer,2023,2,417,587,Delhi,Wholesale,34.71912896,B,0,39.25
Carrot,Rainy,2024,7,795,861,Chennai,Wholesale,50.02978017,B,0,49.73
Tomato,Winter,2024,2,501,854,Hyderabad,Retail,70.8966229,C,0,43.75
Onion,Winter,2021,10,897,369,Kolkata,Retail,57.00564919,B,1,40.42
Brinjal,Summer,2021,8,564,687,Chennai,Wholesale,0.09048969,A,0,59.92
Brinjal,Rainy,2021,4,229,896,Chennai,Wholesale,69.02669839,A,0,86.62
Cabbage,Summer,2023,5,456,329,Delhi,Retail,83.07225492,B,0,34.16
Potato,Winter,2021,1,495,186,Hyderabad,Wholesale,39.87431138,A,1,34.73
Brinjal,Summer,2022,4,616,325,Delhi,Retail,93.67445961,A,0,56.24
Carrot,Winter,2021,4,857,160,Delhi,Wholesale,27.2064624,C,0,36.2
Cabbage,Rainy,2023,7,806,811,Kolkata,Retail,32.57637872,A,0,48.43
Tomato,Rainy,2022,10,693,863,Delhi,Retail,32.93820544,C,1,44.94
Cauliflower,Summer,2022,8,536,291,Kolkata,Retail,58.93952323,C,0,33.59
Cauliflower,Summer,2024,8,419,162,Bangalore,Wholesale,65.72211276,B,0,30.84
Brinjal,Rainy,2024,10,569,511,Chennai,Retail,22.73635443,B,1,55.16
Tomato,Winter,2024,6,945,243,Mumbai,Wholesale,82.65952289,B,0,31.01
Cauliflower,Summer,2022,12,812,613,Delhi,Retail,20.4890203,A,1,58.71
Cauliflower,Winter,2024,8,258,485,Bangalore,Retail,90.76232701,C,0,42.69
Potato,Summer,2022,9,809,200,Kolkata,Retail,94.74158702,A,0,34.29
Brinjal,Winter,2021,10,701,427,Bangalore,Wholesale,94.09662562,A,1,53.39
Potato,Summer,2023,9,547,865,Kolkata,Retail,45.14586799,A,0,51.75
Potato,Winter,2024,12,397,156,Chennai,Retail,19.76786679,A,1,44.67
Cauliflower,Rainy,2021,12,874,471,Bangalore,Wholesale,53.80061653,C,1,31.19
